participant_id,stage,technology,technology_raw,dimension_key,dimension,dimensions_raw
PROLIFIC_6932bf332627def0f1f8a46b,"No la conoce, pero le genera curiosidad",Bomba de calor,Heat pump based heating system.,FINANCIAL,Seguridad financiera,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
PROLIFIC_6932bf332627def0f1f8a46b,"No la conoce, pero le genera curiosidad",Bomba de calor,Heat pump based heating system.,PHYSIOLOGICAL,Materialidad,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
PROLIFIC_6932bf332627def0f1f8a46b,"No la conoce, pero le genera curiosidad",Bomba de calor,Heat pump based heating system.,MEANING,Significado,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
PROLIFIC_6646044a0b635b10c98237fb,"No la conoce, pero le genera curiosidad",Sistemas inteligentes del hogar,Smart home devices.,FINANCIAL,Seguridad financiera,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
PROLIFIC_6646044a0b635b10c98237fb,"No la conoce, pero le genera curiosidad",Sistemas inteligentes del hogar,Smart home devices.,SECURITY,Seguridad,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
PROLIFIC_6646044a0b635b10c98237fb,"No la conoce, pero le genera curiosidad",Sistemas inteligentes del hogar,Smart home devices.,MEANING,Significado,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
PROLIFIC_5b3f242f9c2ec600014ef9fc,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,Heat recovery mechanical ventilation.,FINANCIAL,Seguridad financiera,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home."
PROLIFIC_5b3f242f9c2ec600014ef9fc,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,Heat recovery mechanical ventilation.,AUTONOMY,Autonomía,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home."
PROLIFIC_5b3f242f9c2ec600014ef9fc,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,Heat recovery mechanical ventilation.,PHYSIOLOGICAL,Materialidad,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home."
PROLIFIC_6a0202e1fdb933b3a6bc8fe9,"No la conoce, pero le genera curiosidad",Electrodomésticos eficientes,Energy-efficient appliances.,COMPETENCE,Competencia,"COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home."
PROLIFIC_6a0202e1fdb933b3a6bc8fe9,"No la conoce, pero le genera curiosidad",Electrodomésticos eficientes,Energy-efficient appliances.,AUTONOMY,Autonomía,"COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home."
PROLIFIC_6a0202e1fdb933b3a6bc8fe9,"No la conoce, pero le genera curiosidad",Electrodomésticos eficientes,Energy-efficient appliances.,PHYSIOLOGICAL,Materialidad,"COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home."
PROLIFIC_6a2055cd337ccac293eb2ef8,"No la conoce, pero le genera curiosidad",Almacenamiento energético,Energy storage systems.,AUTONOMY,Autonomía,"AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time."
PROLIFIC_6a01a5353d69fb639148aa20,"No la conoce, pero le genera curiosidad",Almacenamiento energético,Energy storage systems.,FINANCIAL,Seguridad financiera,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;STIMULATION: Whether the renovation feels interesting, engaging, or motivating, for example because it involves learning something new or trying innovative solutions."
